userId,recipeId,name,rating
5780,3396,4NV9ZHT,1
2578,1109,C6M3,3
9544,4021,P0O41K529,4
5394,7076,HO9E6GDG,2
3157,766,XPU9YOA,4
7529,8791,Z7HOHBOJP2,1
6612,5551,EM0H5TETU,2
3493,9862,EO,4
3418,6107,IE6,4
5540,4110,ASC7,1
8083,6615,R,3
1955,9893,PG,1
7864,6166,Z3T1ZR0,4
5687,5203,V7MHMV,1
8168,4987,N2LE,3
7254,957,M,2
3602,4877,ZW6,5
4330,7881,IQ2TG0FH,3
6797,9878,L,2
7754,2152,ZGA5DN8K,5
188,9606,F4M,2
1632,2329,FI6O4TOVDT,3
2083,9020,K0SH,1
4152,6562,5MGGYEU8UX,2
1904,4697,C,4
4310,2336,HW7,5
318,6788,5YKIIOXLZI,4
474,3677,I6MJ,5
393,4533,85NZNFHPHP,4
4981,5508,THIUZ,1
1935,2624,QS,2
1894,1300,QOLNMQS5,3
2209,694,0P,3
9297,8260,G3SSZOC,4
9360,1459,HRBSM0VQ6,5
4297,3878,7,5
3129,3799,N,3
6034,8268,IH0T,2
3536,5096,3CIT,1
1030,3092,JFHAM7,2
9437,602,X87,3
2112,2591,8XC0,4
6834,5089,G0TVIJ,2
1014,5065,V5ZSUJ7,4
3257,7614,G46H8XRC,2
9044,6523,Q7PIP,3
1322,8745,5ASE,1
1730,6153,F062IS83V,3
7540,6146,43IUD8J1KG,1
7847,633,VU8X7P4I,1
5798,8058,NG,4
5254,8367,OEF4PK0,4
8437,9565,5Q0,1
5519,7134,KR47GQFK1,1
6376,8378,RVAKON5X,4
109,6884,ENN,2
300,4900,KH51PK2N,2
2631,2152,ZGA5DN8K,3
3234,91,EU,4
9112,7723,8HY,2
2123,9640,UGN4B0,4
3722,3909,8O2,3
5171,2636,2X0V4,3
7621,1141,SMP34U4J,1
1371,9643,HLQBP,5
8502,8651,2PQXPGI,2
568,7685,F,3
9353,2372,U,2
114,3653,0E,3
6974,8345,PCF,3
7952,6652,JJP1GQU,3
6514,1051,263J0X,1
5825,2532,6O9,4
8241,379,F796V,5
4284,6029,FTQZNV,4
3055,8796,5XV8CHQ,1
5234,229,C4WB4S,3
1692,911,Q,3
7328,8670,DV,5
2165,1647,FZCGCYS6,4
2229,3355,CZ8W3,5
4707,8067,1YFRI,2
2719,2723,VWJTB3,4
1403,3486,VR,4
6175,9116,HFEG,3
852,2015,0F2N3I10AA,3
6717,8858,SBDGSTBSF,1
6292,8202,EOOIBALS,1
7554,867,JQ,3
7328,9808,4R,3
2797,8856,1CIH5,4
1589,3030,GY2,5
4506,8228,HA6,1
8074,3956,F11T7OAUAK,2
605,8903,F,1
5483,3186,0PHIBQTX,2
3356,2892,VLSPR,4
8320,5292,3L2P8T,5
5927,4793,U8RMN,4
4181,766,XPU9YOA,5
9542,9338,EO,5
2236,534,KEJH,5
2670,3464,WDDWV4,5
6107,3371,O,4
8355,430,RJNRGO,5
2259,4637,Z9G5TKJF,1
235,8498,1KDUD868,2
5171,6020,8F2,4
693,1989,WHQCIN05Z,5
4179,7645,7A,4
4234,213,6189C47IV,4
709,1684,IVY657R99X,1
591,5862,7CGRDNXMK6,2
8129,9562,C0LB,4
1067,3676,SJJA,2
8254,3704,836,4
429,3031,A,2
5755,5818,5S660XVF,1
9296,2157,ZYJNBULN,4
3735,8291,IA1WD,4
3929,1193,4ULR1P,5
2518,922,I4HR,2
885,4597,EYZP5CWSN,3
1857,9830,IJUT6,5
5747,2473,FD,5
9397,426,KCKQ,2
7871,2445,X493LS6P,5
5166,7880,FO7336J2N2,3
2220,5919,5MCT77VC3,2
3832,8210,3G34L8KQ5,4
6452,6636,PFCYTCR,4
9849,5417,PMAFKXYY,3
8192,6614,F,1
5308,6654,YU1PA07,5
4809,8505,8OPK,3
9158,3202,GFCQS9VOW8,4
3778,4404,ATLMWACAOE,1
5301,4849,2XLE,1
8153,8436,OB,4
3322,1238,XNY,3
9929,9536,TK4K4RY60,3
2784,9486,1HM0FBS,1
670,149,LE,4
5826,1777,Q,4
6638,8409,6GK2C39B,1
643,1689,T,4
1443,794,Q,5
3575,6518,WQXR6DX,3
5901,7124,TEVAVMATOU,4
5599,1847,MFGO0QHKE,4
3214,6570,O41B,1
6245,7448,8P7XI3,5
5756,1253,I3Q4ABX7H,4
4125,7806,GCCBO78N,3
3433,7419,TXP6,3
3230,751,450DK,2
8683,7594,AK,1
4120,7875,LOH5PZHX,1
8611,9739,IK4N5ADOS,3
8473,6948,A4BRFHMX,2
2895,9496,MB,1
4145,9855,1SYHOG8,5
7537,9099,2RG1,2
4289,1909,CNUXPIO7,2
7245,9614,4LBIECG,5
2516,5556,NT,5
6822,6925,A,3
9640,3379,8,4
6980,519,W9NO1YB6,3
9340,6362,X671A0MBX,5
7713,2958,6ZHVU6BMPG,4
5700,9914,XQ7QOZ2NC,2
6685,859,E,1
5879,5001,YHQR,2
4509,8741,EJT8K3,1
2271,8314,SB43L4HZKJ,3
6288,2596,BMXP0IVQ3,2
7803,6349,0N,2
9253,3783,AB1TLN59L,4
8389,4114,QFKKGYY8ZK,1
4945,3494,7,4
5896,735,T4XTI10Y,5
4475,8522,6F,3
6516,5554,I1C,3
7806,8811,LW8H4HJ,4
4715,2434,2ONH,5
3476,8028,YGX4Q8P4,2
4566,8417,EOPZGV3QPQ,4
2430,5711,TMSUKOM,1
3480,8950,077CH1H80,5
1768,6545,QH3D,5
8932,6675,Q8BU874,3
5030,9579,6VSZRV2QO,4
4463,2300,6U4B1H,5
6962,9933,G0UZZ0C,1
1500,8856,1CIH5,3
7397,3309,3TH80HO9A,3
3864,7266,WNCN7IQ14X,3
5161,5937,A8,3
588,3848,MWCFIV3,3
8527,3466,RO,4
9781,8716,08A6Y14SD2,4
9127,6907,BGI,1
7803,4435,WCETBCTV8,3
740,2295,7IL1SCJ,4
8121,2917,NWCG,1
3883,4256,LS0EFACELO,2
3520,5929,RZ,2
7231,6028,AO,2
4926,5662,7,1
3992,1095,LT61JRJVY,1
9578,7758,3C5SCFLA,1
9935,9659,79TX,1
2166,1967,KETWPUP9J,4
741,1413,I9RUAD0,2
2225,5975,2N8G1UN5MW,5
8276,6374,MK4,3
6552,6599,VDLJI8V0J,3
7605,5959,U,2
6092,521,QOUIOGI2V,4
6962,3906,W1J3M0,3
9914,2976,1RRB5K,4
8706,2635,GC305I3M,2
393,2409,SD0K5,4
7010,1774,FOVYU,3
1684,815,B0SM5AVZ5,5
8927,3848,MWCFIV3,4
3740,6275,QVV,2
7022,9009,N225,1
9537,5808,YSE,5
7859,3993,70W9O,3
3443,965,2SYZ,3
1089,2043,02OYSQM48,2
4253,3347,RET,5
6186,4309,R,1
9835,686,H3GGEIGOVP,4
5482,2787,Z8G,2
9786,9568,CU7OE,5
5925,2451,8M,1
2430,2429,N8MW6E,2
214,4956,REYLF,5
4007,3157,8HN1A1LU5,2
6562,2143,N94MQX,5
3610,4755,HT1VNI,1
8739,4874,DL2MYHS1Y,5
8726,7985,2X3J,3
1727,8735,XD733YH1B,3
8994,5904,PW30W,1
8175,6493,PPD,2
2844,1928,HVMHT,4
2836,8104,6,2
3294,4120,R8KNA3D5,5
3546,5057,KZG9KVJSU,5
4069,4657,2VDV,4
3106,5074,K4T7X,5
3167,3124,TT8EXO2VP,5
4801,8372,C,5
5502,2568,PHVEWJ,1
2352,5157,DEP90,1
9343,8756,6E4SCIV3O,2
5745,929,XK,5
9036,9597,N3AAD,1
7426,7629,9OP,5
4932,3231,2,2
1295,6245,4HQHELJ9GA,4
5410,9024,HFUSYMSMV,1
8955,3560,H74,4
710,1115,UNB,2
8831,657,F2VYZJ1050,5
1829,7684,GYXP5NICSH,5
7859,4912,VAU4IW,3
9778,1311,WNW,1
2236,8631,KZN,2
6710,2923,D3YF5XNS,5
473,7487,9SGM9,5
8596,7234,ZJ,1
8259,3018,GQEPS8O,4
6527,2366,7R,2
2827,788,10,5
8280,5576,NJH,3
7159,2101,Y0C,3
743,3262,0UM1OIU,2
9277,2189,QZ4W,4
3724,156,C,5
9023,5953,VPKBV03IF,4
2100,5992,EH4A7J7R,2
3028,346,M0LLMK9LT,1
8084,7056,AD36HC,1
6140,6207,0P9XXR4MY,4
2192,5083,R9A9ZCI,2
3753,4087,IELV7QDW5,2
1679,7956,2PKNQ2,2
90,4709,F,1
6270,5531,9G37,3
705,3838,3P,5
8934,686,H3GGEIGOVP,1
2107,6327,O,2
4939,2309,PCZCH,1
3504,9930,P0,3
6013,6785,9G4DF,3
2822,9762,QP6JXM,2
4026,4302,F,2
6193,3102,26U5DBT6S,1
9642,2593,EJZ,5
8949,2579,1DSXJTX62Z,1
7148,7422,PP90,2
5665,802,MJJU23U13S,4
8923,191,JD,2
977,5941,Z34UJBF,4
7046,8938,MR3S77Z2A,5
3608,332,TA4ZXFL3,1
6413,6139,I46O2G,4
1803,1461,9,4
7238,6422,O,2
2110,810,TV3H8P8T,2
905,1462,J,3
5597,3881,6O9JXKIO9R,1
7474,8083,5DW2,2
7482,2707,ERM9,2
1537,1040,7634,2
3218,1729,FV5DH,5
1874,9161,ML45,1
9796,8375,YLI0XNKQBW,4
9858,8938,MR3S77Z2A,3
6470,4729,O,4
334,3684,Q4Q0YE9,3
2242,135,VOUDL1OGA,1
737,2092,G0R,1
87,7185,WT22864W,4
4060,1135,8W0C2CXA,4
8523,7072,3Q1WY,1
976,9993,F1NN251H,2
8336,900,B74STY,3
420,288,2J6U,5
4549,3419,3U,4
8235,3991,OJ3M,1
8253,9235,9,3
7676,5190,GA6X477,2
7183,9177,V,5
3760,8976,3P2,5
5712,8638,OM3N7E,2
3948,6532,96,3
226,1313,5Q201S6,2
3818,3264,XJEP3FP1Y,2
5659,4320,8J,2
6690,4130,V,3
995,7851,J0CF50OT,1
8785,5627,10X8L,5
855,7328,Y5LXU0SA,4
7971,3004,15A0LL9MR2,1
956,2679,ENMOO3,4
3933,4097,4850T4GT,4
3531,9892,GF1IG6,2
6064,1830,01JWX4KMGS,2
898,9096,BSDRTVTXS,2
5844,6439,RZRE,2
435,9289,PVKM02PDI,5
9601,1323,LYPH8,4
558,394,3LW,5
7346,1341,6EOQJNA4SP,4
9300,3513,9GNEG1,1
3641,6601,4I7MKVY97T,4
8781,8814,F5132,5
2548,6043,917G3,3
9232,7402,1IQAH,5
4925,8020,D56,1
1528,6449,M2VM1SX7G,1
6606,3209,M,5
811,5893,EJNYF1V,3
1985,1760,83ZPCM,4
2577,5161,0XZC,2
2465,1991,KR34Y0,5
5024,9755,788ZVWICT,1
2421,8262,I9A,5
3707,8227,CKV6YE,5
8168,3171,G5AHWX,3
6318,5460,B1MEVH,3
5491,2675,W68UC,4
6386,6445,U7Z25W,3
7851,2614,WDH82EU3M,1
722,9957,ECK208,4
3947,1160,5EWWTNIWP,2
6338,7224,U44,2
2091,3437,QWNFY2J82R,1
2155,49,6B5,4
7459,6737,A,3
7163,583,211WM,3
9490,7520,HN4KCOE,3
1441,200,RUJ7E78,4
7866,1119,R3GZ,3
2531,8004,7CM23Q,2
2854,3570,6PC8L72,1
4073,1576,EOFUYDEJ,3
4843,3098,OK1K,2
7722,4288,QKXT2N5Z5S,1
2838,3764,PBN4T,3
3232,6518,WQXR6DX,2
3820,2619,TS4UN,2
1011,2733,Y7,3
8334,546,EZD3SMR3,5
1446,3847,G,5
7823,4737,YNS7Z,2
6378,421,QIEWU37,1
8353,5630,01T2TJ6L,4
8005,306,3,5
904,5919,5MCT77VC3,2
4357,2944,QS357I,5
2881,1321,SIR5CXFH,5
5140,3006,31V32,3
3964,8665,T40F3EH,1
6992,528,FIZ2,1
7967,2160,P8I42A,5
2104,2,1PXIR2DM,4
7638,7728,P29,2
5014,14,C1Y,1
6461,7312,OG,3
2156,3479,HEMDJPFBKI,2
9357,3731,TADWKJ,3
1931,7136,57M3CDVX,2
4763,4383,RE,1
5608,8897,9,5
1311,2091,PJWF,2
1298,7861,4DT2L9,1
4010,3241,ZE1EVD07U,2
6186,1671,K3FT3S,1
6496,1090,K,2
1245,7472,YQMC,1
8712,7544,283,2
7067,1026,B,5
7551,4383,RE,3
4062,2593,EJZ,2
6628,2274,8,3
1055,9396,I1G2K,2
4412,90,4U82YB9IOA,5
5161,3183,PX7H,5
5879,8200,GYTYQJN02,5
1009,1536,E3,3
3185,3250,IAAGAXE8R,1
6734,468,WPQC,2
1069,1406,8,5
1034,4838,47E0,5
6911,1290,A,3
4580,9,GF2C,2
8957,261,AQSS9WTE,4
3839,5884,LXTNWUH,3
8216,8459,VSQIW,2
84,1033,C0Y2GEIQFG,4
4692,1764,1,2
4930,1654,0976WH,1
5535,874,AXG,2
7125,3167,JZYL,4
5715,5693,5Z,5
1896,5804,JFFZFGG,3
7898,6290,IAVH,3
8169,1114,OB8F,2
8253,4838,47E0,4
8076,3531,OC7,3
2642,311,K4R4WX2Z,3
1511,7623,TIHC,2
6958,8431,5PK,4
1224,4330,G,3
1857,1422,6JL9W0,5
7614,2256,4RH8TV19ZX,2
8749,3094,2B1MZUM,5
1868,5201,DCO90FT,2
2273,4626,QXTDK,4
597,6338,LBQ,5
6402,848,YOE9B,5
2504,565,L,3
8278,9462,YAL,3
6715,9354,PIWCDODW,3
9251,6908,4W,3
2292,5363,YPNS9S2,4
4871,8220,NG54,5
2166,8981,8Q207,3
9668,163,N9N9JOBT,1
590,7378,3PGQ,3
3820,7907,7E8KEMZR,4
3998,80,16F,1
7836,8130,11,5
1973,5678,SA2E547,2
4264,6114,WQR6REPI7Q,1
6501,8829,2U,3
198,339,BD,5
4614,9563,QJ,4
3968,643,3,1
9268,5075,14WI9,2
1614,7629,9OP,1
3498,6559,CC2SW,4
5305,2594,AD,2
413,1293,D,5
9180,5417,PMAFKXYY,3
3510,6229,58VMBP4GU,5
3406,5628,8YKKBYQW8,1
9505,6405,346X,3
3099,782,U2W,5
11,1313,5Q201S6,3
5655,3175,6,3
1926,4553,LIV,2
3895,4642,32AKA,5
2575,4098,CW5R6QEKC,4
4719,9988,3LZK9M1,1
9523,4113,00XH94QR4N,5
5839,3912,2G1JJO1UUK,5
4945,8093,IB,4
474,3263,S,2
7428,4372,3I6U,3
3973,2995,ZLJZN,4
3711,2893,T8VEU0B,5
3874,3073,U,4
9994,8097,UA3ZP9Y,4
8782,9455,UDI4R,2
8366,4751,KNPGNJ1KG,4
6839,2196,LH2ZUTR,3
6141,5299,DQ6,3
9621,3817,KG,3
6456,4103,3,4
1537,4293,SVQBOPBZ2,2
105,2110,RP,5
1651,5239,9EA,3
8323,6568,26GBCRPYWI,2
2758,9380,06O,1
8989,8440,Z6UDMBW,1
1960,5576,NJH,1
35,1610,RCPN9CBDX,3
9543,2710,80MNU,3
4058,9844,6KEP24MN,5
4972,7133,NWQLON4VD1,3
1968,9350,MZW216,1
6754,6596,68J,5
6927,7244,2B3WRN,5
7310,2360,AF5O,2
6758,8731,2AWWK8N,1
447,3678,L,5
3867,8183,PWV,3
2275,3995,BCBDWD,1
8436,5350,KYI,4
6935,6312,HDWT,1
1838,4184,W471,2
9398,366,401B,3
238,5723,88V7,4
833,7861,4DT2L9,4
2006,2265,RK7H,4
903,992,4UF8EA,3
9419,8749,BZY5L5NK,5
5853,2627,16K,4
4676,1270,NNE8WBK95K,4
5381,4210,3CHFV,4
7925,9792,Y,5
1192,79,4DSH0A,1
3299,7903,5VWMRU,3
9263,5327,PCB387,2
1750,9432,1,5
9372,6073,RK3E,1
123,2090,JQ6C357A,1
999,7223,CLU7W,1
9739,1294,T,1
7217,5002,5DBLT63C,2
2332,8763,Z,3
4586,8410,RS3R8YBMV,4
8767,3233,ANCMPYB7NO,4
5426,2876,3V5DJG,4
7721,5596,YR,2
4046,4971,9CXYAVV,4
98,5971,Z37A3G1TN,5
1117,4937,9HU0ST6YUO,3
3119,472,NH6,5
1756,8729,8417P4,2
2947,1002,UXDD8,2
3269,9711,6N3DYU4S,4
8275,7979,IPXR49HZ,4
3941,1144,I5HHW9DP,3
6484,8327,DT3R6LTJZ,3
5992,2337,Y0V9,5
1949,1260,U,3
6540,4210,3CHFV,5
1244,2170,C,4
1203,8130,11,3
9049,9922,AIM5SFE,1
47,7939,JT9NXMC4O,2
3844,8652,XOUJYB0J,3
6912,8291,IA1WD,4
2123,4175,41NL4C,2
8333,3077,HB9S3HNRN,4
3091,3934,PX,5
569,7658,ZBEO765EX,4
8703,2964,GHUEHOLUI,2
8380,3191,YWBD,5
7072,9166,4NPFKS8I4,1
6145,7042,N1KV5Q,4
5544,3505,YQ69Q,3
6581,5430,GERWMV,3
1744,8569,ESSORGX,3
4991,6703,MG0DLG4NB,2
4703,488,IZUDU,2
6028,2132,7T9ND,2
6601,2497,N34WHQ2,1
6574,5741,7Q01VJ92H8,2
3913,1570,FO8DBGH,2
961,4019,Y,2
1838,5269,K3V,1
4531,5636,ZZZUSS6EH3,4
2771,2125,PUTBP76J,2
1737,2850,LSZRNII,4
8023,5102,1RGOT,5
1813,8710,VRK,2
8369,1591,EPNJ,1
6909,5580,RJRLEYT,2
8478,3588,PQOJ34J0,4
926,4580,3ZK5C5MFSI,1
1601,4988,MUQL,1
7468,718,6MC7RWPC,3
5991,6180,M66,2
9329,8814,F5132,4
7708,204,XFQL6,1
8999,5065,V5ZSUJ7,1
4018,1645,BHTWTPNO,2
2720,9987,ICS1HFP00,4
8275,6785,9G4DF,1
4705,3082,66GZQ9SQRB,1
4536,6996,L,3
5081,3725,7N3NS22R,4
8458,3257,20,2
3530,5535,FAIK6,4
7996,8506,9YRBQ,1
6585,6382,TODKJ6YUD,3
283,5726,AF5SEN,4
3254,4561,SNXYEL9KW,4
7180,6572,450XPD,1
9510,4095,LK15S,1
5230,6483,FCH,2
7143,9412,JGP1DBOTY9,5
2638,8470,M73WW,1
7358,8237,FGFAYAVUC,2
3308,6127,8RQUQWMT9,2
9424,3453,OG0LW4ZIG4,2
6799,2205,GWM,1
8801,1868,MWTG13PEAN,5
2105,2076,1Q8,2
3773,9942,F88GCE4,1
2709,92,69OB6,5
1515,2023,0,3
3933,3367,WC4T,1
1168,5553,PXA0PMPBGO,3
3445,9645,288CC9T,3
1411,2546,6EU,1
285,1502,5WZ2H0RK41,4
878,1932,AK02O6KU3,2
4631,8200,GYTYQJN02,3
9256,19,R,5
9859,6327,O,4
9934,3006,31V32,5
3326,9831,ECF,3
3424,6076,U6,4
1758,7602,Y2PGD,4
788,8562,JELSFKMDK8,4
9967,3799,N,1
7238,9514,MR,1
4855,3232,S3DFQ,2
1000,4733,4GL,2
3854,9024,HFUSYMSMV,2
9848,2037,5M7BCESGMG,3
7288,6992,OII8,5
8616,2934,S7,3
8135,187,7EM69A07U,2
4128,3658,VJXEO,5
5342,8869,AJEVZ5,1
7802,6937,WB90,3
3106,3510,1W9ID6H7GL,5
8164,6871,CIOLYDLH,4
817,9826,YL,3
6265,6640,XWBCNM,5
3300,3544,FDM35Y,4
5988,8161,B,1
3211,5753,U,1
7560,5258,GOR3ECK3DL,1
2235,8452,VB,2
2549,1487,KXP3853BK2,2
2270,8154,XA8QW0,5
2890,6002,PR7F15OO6,3
4216,505,IPPQ,3
4461,2803,SP98KUWB1,1
5736,986,K8583TVX,5
4605,4819,1,1
6467,2721,8V4B,1
3453,5116,R,2
3891,7681,GM,4
5956,418,NASIQRFUF,1
7610,480,P8E7XFI8V,3
5651,369,Q2LR0,2
2785,1103,9JGNXEP9,2
9269,5153,4C,3
6364,6692,TF,1
9840,3455,R0WQE,1
9195,744,2V40,1
7140,9548,TWH,3
1567,1841,QOCVRP4J9X,2
8845,6085,5X6AFI4NCK,5
7441,1716,0BFTYBFQ,5
2264,5319,OCHDPH,2
5149,5583,HT32R6T,3
6371,6223,9,3
1566,5235,7IN851OJ8C,4
7168,4744,0T276T,4
3654,101,06MNW,2
4962,7304,I,4
8890,6130,HTDNRSVG,2
6387,8997,N4XFBZ7U9P,1
2225,3137,XEYZGL0R,1
5200,651,TAF50J3,1
9139,8514,OX,2
1455,1878,I7ZGTX,4
8728,1410,UE,5
5321,9682,THJCFG,3
9987,4949,1S3P5,1
9179,5572,M,1
6926,7757,208F,5
2003,1788,6A,2
4507,5849,7,3
7630,4707,KKO,3
9874,3576,L847GFS5OH,4
1601,4736,SWFZ,4
5424,521,QOUIOGI2V,2
8946,3498,8NWS,3
4604,88,ZWAIJB9A,2
7621,8195,WQXE5,4
1090,276,V,4
4452,167,ACBGVHI,5
111,4665,4,5
3155,3884,1SI1909R,2
8479,6600,ZWRJ,2
3183,4227,0DCB8RA,2
9521,4477,85OET4,2
3975,5145,ZWH4X2,2
4160,1322,QB,4
5276,1704,45EGISFCN,2
5533,8520,4,5
944,1263,02,3
3101,2816,GO0O7,5
5823,233,2QJ,2
6049,4353,Z9B,3
303,1085,7P9FG8ZPVP,3
7055,2762,K3VX,4
8938,4341,LBOJ4QWM,5
5839,2096,AWM6CQR,2
5652,7852,6,3
6748,8525,CVAEO,3
7676,7638,8,5
5353,6396,TV6AIWQPI,4
78,359,BWE,5
9810,8618,V0IE,2
4606,8772,81U7IH3N,4
2461,7097,HDH6T9W,4
6938,9151,TVPID,2
6771,1823,M,5
5744,1152,Q8VWQD07,2
4374,6569,ODFC1I6,2
4151,2102,KO4O1KY,5
1505,1059,X3QYXANK,4
2438,7763,HLPH8TN,2
7379,9584,F69,1
7162,2517,18FMD,3
2748,5709,D0DYB8HN,3
5475,6161,L22NHRQ,5
6049,892,11Z,5
6392,2695,IIZO2ZVCH,3
8461,9994,8LDGG9ADS4,5
65,3001,1HPTEB,3
8597,2879,XLU1T,1
620,6469,9,1
7933,6497,IKXJY,4
4324,9196,LTJRFQ23,5
4857,6216,Y2SI3IPFQD,2
9239,7156,TKQHF8F,1
3186,6336,2AE7YPU0DN,4
7339,163,N9N9JOBT,1
3432,5617,T40W3,5
8307,939,IZ6H,1
4628,1980,ZJKB,4
1099,1654,0976WH,2
5541,3003,AQ9YA5,1
672,4429,M1SC,5
6880,9215,0,2
4656,234,UTJUS,1
1085,187,7EM69A07U,3
4234,3672,OXT,1
8955,7560,NZO449,5
7028,9048,7IU07AQO87,3
1804,3616,BY,3
1399,7372,ET9H,2
8995,8004,7CM23Q,1
5925,9444,DU3YWANUS,5
2640,5357,CL,1
5989,76,19JHP5,1
8951,8330,LU0AC65N,2
1280,257,34P3,1
2977,3362,IC,5
7358,3262,0UM1OIU,2
3862,2053,UDBTXLQYT6,2
8217,2049,ZGY,3
8584,4555,69EUXOG5P,4
5366,5802,0SW5F7,4
2927,4773,NFCCTPL,3
12,2751,1YXYYWS,4
6390,1064,GUM,1
107,8350,V7HVV18NGO,4
7870,1751,7MZYQO30H,5
8898,1254,2N5U4,1
1200,7414,PLR1REHGS,2
1416,3694,7HTZUN,1
4972,5911,I97,3
2758,9083,A0KGJA,3
3052,5040,G7CZITUTT5,4
5624,9205,1RFSW4K,1
7179,6907,BGI,3
1111,4644,GN5MMPUL8,1
3207,1246,E7,3
6231,312,XBVXSIJG3Z,5
8650,7370,E,4
2369,9729,WD,3
470,1121,N,5
7778,1557,ZIAPF2,1
6053,5182,PGC,5
5114,8771,X2MWT3I,2
6437,9926,1GDQ9FCIL,1
1951,8312,MEYBJ,1
2286,5813,MQWP4I7J4,1
76,4525,5AP95O,4
3129,7363,9HF,2
4321,9758,BVA,2
4469,730,EL9UAAX41F,4
2387,6451,5T,5
612,5227,3PNXXAWVS,2
9553,6556,4MJX7F,2
8056,5114,K1VMUR26,5
7467,9792,Y,3
9588,7452,1Y1GSVBT,5
4754,4582,8W4L3PZWW,4
3069,1174,44OZ,2
8061,3000,KJJ6,5
6667,332,TA4ZXFL3,3
168,1768,RLJ2C5SS,1
9226,2556,KF0LLTR6,3
6384,5048,V,1
5971,2309,PCZCH,1
9967,8820,MXKS1IPG,4
1790,4303,TKVQK9,1
7771,9280,V,4
949,7389,R,3
1828,7279,L10Z,2
3863,9119,HOC5IX1I,2
6387,7050,ZPO,3
9086,2877,NF,1
4133,1257,C,3
5211,7254,RK0XEL,5
4569,874,AXG,2
7142,5370,D6SU30IQ,2
9473,3476,EC,1
6947,9284,XCS7,3
7636,3505,YQ69Q,2
7552,2740,E83J,5
3940,5953,VPKBV03IF,3
5513,7354,PG0GKDL,3
4910,520,3374RA,3
5452,6435,YU3LED,3
2697,4557,S7U24,4
8108,3485,3T,1
25,9988,3LZK9M1,5
8751,3969,E7SGXC,2
8097,8223,4P,1
2977,2092,G0R,3
1086,8269,IN2,1
3924,7726,2ZA,2
9609,8351,L5,5
536,4867,598TT8V,5
2248,5988,2L7SM3N10,1
6029,7200,T,4
5104,4363,VXGMTY,5
4322,3509,MMZE,2
3905,8373,UKOR,3
429,309,EF3CUDI6O,5
3249,827,49F263,3
2495,7190,OAYK53,2
5569,7322,6FKOHPI,1
3964,9450,8BVOLA,3
8802,3163,PXXUGB9N,4
5791,4429,M1SC,3
5601,8633,QQRHS,4
5544,206,Q,3
6882,2686,I,5
1720,9874,ZEJBU,3
6630,1454,C,4
1458,9263,PIE0M,1
7341,5735,90,1
3587,9075,QUWZCXDQN,4
6817,6721,QK6B,4
8684,8856,1CIH5,4
6215,3404,GI7G53O,4
5661,2846,1NN,1
9787,6965,11E7I,3
734,6776,B2BZMJW55,5
3412,4136,P6D7U5DB9,3
1787,8663,P2YR29X33,2
8187,7525,MF5B07SGQ,5
1060,4013,OWUHYGIW,4
8405,9836,WQ,2
641,157,Q7YY144,1
6462,1220,HBOUMGFS,3
8253,3245,S31QIY,1
1422,9201,4FGE4OS,2
4147,2637,IRR5,5
1420,7180,DQSQVEV,3
1215,7432,GVUQIWASH,2
6971,5600,989RJGX,1
8498,3838,3P,2
7614,1403,UW,5
162,734,9WIS9,5
1205,459,1BS,3
847,181,L2VC48PNN,1
5793,9512,W2,5
1302,2476,KYW,1
6106,4885,488TY3Q,5
3861,6570,O41B,4
6109,9030,Q8JG09XQ,1
1096,2851,FX1IF81GSS,5
4387,8012,G0,2
7143,1018,LL,4
7572,5471,U,4
2479,8613,VAYPKKP,4
8555,52,M6DHNIFD,2
8179,1836,QMTOFXV0G,2
9719,8786,2S,5
6268,6665,A3,2
7309,8386,6A,5
8648,9440,92FYYY2I,2
141,8826,OZQX,3
2269,2355,Q2L1K,4
1665,7131,W,5
792,8041,M6G9,4
8723,9877,MSAQ,1
7867,1798,6JK,4
4769,9876,1AVD0,1
6831,779,EFLCFYG1,5
7852,6334,FXG,4
8748,958,9TI98G7HPB,5
9993,2327,N973F,5
911,4152,9S,1
361,3002,4EEVTJ3WC,3
5675,5982,63A,4
3648,1323,LYPH8,2
1460,6888,MZNRC,5
8952,9794,HF7IY9RY09,4
2036,7991,A,3
4820,8429,S,4
1792,2171,XO5WFD1,5
9754,4420,W27GPE42B8,3
2815,8569,ESSORGX,3
3680,5575,WY,2
3235,612,DQFFJK8M,2
3744,3549,R4Z75,4
2165,2604,VF0F43,4
4520,7493,P,3
6748,4199,Q,2
4289,7596,BSX5BX,2
1540,4197,W319ZG2C,2
945,9835,AU6EMR7,2
1388,408,N1,5
6874,503,YJGY7,5
8484,7710,KU98R4NFE,1
7037,709,P51TU,3
3033,3311,QSQ8VL0,4
1394,224,8QME,3
9992,3498,8NWS,4
6074,8749,BZY5L5NK,4
324,7213,Y9SWN,5
7778,7627,S,2
508,4012,J7,4
8973,675,QOHJ,5
727,8743,RSR0CSL,4
1118,715,1,3
7319,8114,WIPND8,4
7481,7042,N1KV5Q,1
919,456,NHP7J5Z4,3
3535,6267,L,3
3443,6762,7SITFHVNIZ,5
3723,7963,RTRPY,4
8820,5006,A9K66UZ2,3
262,9910,OCBMT7,4
2182,6269,6MTAT19,4
4109,510,OMN,2
4231,3798,QRJH,3
9154,9694,CJ88,1
4899,7574,4A,4
2280,7321,Q74J,3
7022,9058,E2AF,1
