userId,recipeId,name
5308,36,Crisp Oatmeal Fruit Strips
832,50,Snickerdoodles
5559,83,Green Bean Salad
7209,173,Cheesy Spinach Bake
5412,61,Lemon Meringue Pie
3469,86,Lemon Cloud Salad
4536,123,Cheese Fondue
1108,63,Peach Almond Pie
1116,147,Avocado Chicken Melt
9813,25,Strawberry Spice Loaf
399,189,Summer Squash
3001,28,Upside Down Cake
2471,215,Fum Gum
7798,209,Chili Cheese Puff
7717,126,Sole Almondie
7697,176,Easy Oven Baked Potatoes
7387,99,Creamy Zucchini Mushroom Soup
8023,54,Banana Cream Pie
2709,97,Chicken Noodle Soup
4490,171,Baked Zucchini with Mushrooms
8370,76,Carrot Carousel
8168,85,Horseradish Dressing
5707,144,Shrimp Pineapple Fried Rice
4239,185,Spinach Pie
101,16,Orange-Poppy Seed Pound Cake
751,77,Coleslaw
8046,198,Fresh Peach Dessert
7484,196,Apple Dessert for a Crowd
9244,13,My Best Gingerbread
5368,64,Peach Parfait Pie
8364,187,Spinach Strudels
8477,63,Peach Almond Pie
3000,29,Blue Chip Cookies
280,205,Broccoli and Rice Casserole
1931,82,Garden Vegetable Pasta
8569,156,Coq au Vin
908,176,Easy Oven Baked Potatoes
4351,3,Chocolate Cake
5984,212,Crazy Crust Pizza
6345,144,Shrimp Pineapple Fried Rice
2079,146,Albert's Chicken
7783,121,Bake Trout
8004,80,Five Bean Salad
4723,89,School French Dressing
3971,23,Special Prune Cake*
1634,21,Refrigerator Cheesecake
256,63,Peach Almond Pie
660,146,Albert's Chicken
3022,26,Three Layer Chocolate Mayonnaise Cake
9429,204,Beef Spinach Quiche
3151,6,Fresh Apple Cake
2221,203,Beef Enchiladas
9944,84,Heavenly Cheese Salad
1097,7,Fresh Pear Cake
1666,93,Summer Fruit Salad
4585,2,Blueberry Coffee Cake
1942,159,Jack Zucchini Chicken
1789,67,Pie Crust
618,209,Chili Cheese Puff
9388,37,Frosted Delights
5715,138,Hungry Bear Cheese Cake
1796,205,Broccoli and Rice Casserole
8150,161,Maryland Fried Chicken
1680,1,Banana Cake
7281,152,Chicken Lo Mein
2513,100,Elephant Stew
2465,9,Hot Water Chocolate Cake
9080,177,Eggplant Rollatini
8114,145,Sweet and Sour Pork
8813,36,Crisp Oatmeal Fruit Strips
3448,32,Chocolate Peanut Brunch Bars
1228,62,Old Fashioned Apple Pie
8193,61,Lemon Meringue Pie
6738,64,Peach Parfait Pie
2388,64,Peach Parfait Pie
7049,45,Oatmeal Fudge Bars*
5877,38,Ginger Snap Bars
1641,82,Garden Vegetable Pasta
6018,133,Veal Scallopini
3517,137,Beef Stroganoff
1779,84,Heavenly Cheese Salad
8919,206,Broccoli Cheese Pie
959,57,Dutch Apple Pie
1748,120,Sole Thermidor
430,76,Carrot Carousel
2030,64,Peach Parfait Pie
2824,44,Oatmeal Cookies
4635,172,Bit O' Zucchini Bites
3803,227,Zucchini Casserole
1770,137,Beef Stroganoff
8938,6,Fresh Apple Cake
7578,9,Hot Water Chocolate Cake
3409,212,Crazy Crust Pizza
6732,16,Orange-Poppy Seed Pound Cake
1237,175,Crisp Potato Pancakes
4421,88,Pea Salad
7394,228,Zucchini-Ham Cheese Pie
7753,65,Peanut Butter Ice Cream Pie
1242,69,Walnut Pie
3264,89,School French Dressing
4878,173,Cheesy Spinach Bake
1189,7,Fresh Pear Cake
1993,76,Carrot Carousel
3484,116,Golden Nugget Beef
9932,63,Peach Almond Pie
7766,166,Saute'd Chicken Livers
420,68,Sour Cream Raisin Pie
2450,121,Bake Trout
9,145,Sweet and Sour Pork
5920,106,Chicken With Pineapple
2657,135,Veal Parmigan
8128,128,Shrimp Saute
4820,131,Sweet and Sour Pork
728,164,"Sandra's ""Tree Trimmer"" Chicken"
6972,93,Summer Fruit Salad
8442,109,Chinese Chicken Salad
673,207,Cheese Strata
4265,28,Upside Down Cake
6719,102,Mexican Meatball Soup
1978,149,Catalina Chicken Stir Fry
6645,198,Fresh Peach Dessert
8809,74,Broccoli Salad
8943,207,Cheese Strata
7248,192,Three Cheese Spinach
6331,117,Baby Back Ribs
1298,99,Creamy Zucchini Mushroom Soup
3640,194,Zucchini Patties
3532,228,Zucchini-Ham Cheese Pie
4894,87,Lima Bean Salad
7010,13,My Best Gingerbread
7021,28,Upside Down Cake
7930,192,Three Cheese Spinach
1100,109,Chinese Chicken Salad
1426,80,Five Bean Salad
5712,73,Broccoli Curry Salad
440,76,Carrot Carousel
2954,187,Spinach Strudels
4299,10,Hungry Bear Cheese Cake
500,205,Broccoli and Rice Casserole
3916,82,Garden Vegetable Pasta
3679,63,Peach Almond Pie
5051,17,Pineapple Cake
4299,216,Garden Quiche
7402,153,Chicken Paprika
9398,183,Peas
1198,90,Spinach Salad
3972,94,Top Ramen Salad
7076,53,Walnut Squares
6445,89,School French Dressing
9568,101,Hungry Bear Vegetable Soup
3337,154,Chicken Schnitzel
9222,197,Chilled Prune Whip
8368,100,Elephant Stew
7336,194,Zucchini Patties
3832,173,Cheesy Spinach Bake
5176,155,Chicken with Artichoke
7961,222,Spinach Fritatta
6943,215,Fum Gum
8034,155,Chicken with Artichoke
143,135,Veal Parmigan
9606,139,Egg Foo Young
3022,150,Chicken Breasts Florentine
3940,125,"""Louies"" Linguini with Clam Sauce"
3205,69,Walnut Pie
2751,58,Fresh Strawberry Pie
9075,7,Fresh Pear Cake
4982,192,Three Cheese Spinach
8953,88,Pea Salad
176,82,Garden Vegetable Pasta
3966,10,Hungry Bear Cheese Cake
6520,55,Blackberry Nectarine Pie
2170,174,Company Cabbage
6152,204,Beef Spinach Quiche
8816,56,Creamy Apple Pie
6709,88,Pea Salad
3692,207,Cheese Strata
7955,35,Christmas Snowballs
6109,134,Savory Goulash
9096,62,Old Fashioned Apple Pie
4910,3,Chocolate Cake
7570,110,Chinese Fried Rice
9513,181,Mushrooms in Sour Cream
8554,89,School French Dressing
3744,95,Zucchini Apple Slaw
8229,177,Eggplant Rollatini
1751,13,My Best Gingerbread
2245,195,Apple Dumplings
1834,181,Mushrooms in Sour Cream
8412,120,Sole Thermidor
4774,78,Cranberry Mold
2749,117,Baby Back Ribs
5871,137,Beef Stroganoff
6328,124,Sauteed Scallops
1923,119,Saucy Shrimp Over Chinese Noodle Cakes
5255,3,Chocolate Cake
7901,138,Hungry Bear Cheese Cake
398,6,Fresh Apple Cake
2693,29,Blue Chip Cookies
5668,10,Hungry Bear Cheese Cake
8094,54,Banana Cream Pie
682,111,Chinese Pepper Steak
5147,185,Spinach Pie
3954,7,Fresh Pear Cake
2111,88,Pea Salad
5406,215,Fum Gum
5358,201,Artichoke-Mozzarella Casserole
9294,223,Stuffed Green Peppers
7840,58,Fresh Strawberry Pie
4076,210,Chili Chicken
9953,215,Fum Gum
9892,33,Chocolate Trio Squares*
7881,1,Banana Cake
9038,220,Savory Chicken Casserole
4452,122,Cheesy Fish Fillets with Spinach
3997,220,Savory Chicken Casserole
9546,60,Lemon Luscious Pie
4959,14,Oatmeal Cake
575,44,Oatmeal Cookies
9617,70,Walnut-Raisin pie
1350,159,Jack Zucchini Chicken
3079,51,Soft Sugar Cookies
548,82,Garden Vegetable Pasta
6645,90,Spinach Salad
1490,216,Garden Quiche
8709,216,Garden Quiche
7120,179,Green Beans Salerno
9277,94,Top Ramen Salad
2716,104,Tortilla Soup
7686,72,Blue Cheese Dressing
6313,100,Elephant Stew
5230,189,Summer Squash
7548,90,Spinach Salad
4049,174,Company Cabbage
4828,204,Beef Spinach Quiche
5242,66,Peanut Butter Pie
9524,200,Spanish Cream Pudding
5403,9,Hot Water Chocolate Cake
9448,192,Three Cheese Spinach
6799,215,Fum Gum
958,153,Chicken Paprika
6529,167,Spicy Singapore Wings
7108,209,Chili Cheese Puff
7897,190,Sweet and Sour Red Cabbage
9607,163,Parsley and Parmasen Baked Chicken
1626,167,Spicy Singapore Wings
1219,178,Glazed Carrots
944,204,Beef Spinach Quiche
4457,216,Garden Quiche
2105,182,Orange Sweet Potatoes
9675,66,Peanut Butter Pie
4777,101,Hungry Bear Vegetable Soup
7272,10,Hungry Bear Cheese Cake
15,183,Peas
7420,72,Blue Cheese Dressing
6914,174,Company Cabbage
13,4,Chocolate Mayonaise Cake
4974,10,Hungry Bear Cheese Cake
8028,155,Chicken with Artichoke
9816,56,Creamy Apple Pie
25,98,Cleo's Clam Chowder
565,205,Broccoli and Rice Casserole
4130,67,Pie Crust
6887,187,Spinach Strudels
3627,212,Crazy Crust Pizza
9587,180,Italian Zucchini
5182,212,Crazy Crust Pizza
9453,86,Lemon Cloud Salad
1189,124,Sauteed Scallops
9474,188,Stuffed Zucchini
2553,48,Prune Nut Bars
6007,60,Lemon Luscious Pie
9783,128,Shrimp Saute
2591,86,Lemon Cloud Salad
8541,72,Blue Cheese Dressing
4900,83,Green Bean Salad
4822,71,Angel Hash
5826,39, Ginger Snaps
5063,29,Blue Chip Cookies
3818,12,Light Old Fashioned Fruit Cake
4493,34,Christmas Logs
6395,48,Prune Nut Bars
747,6,Fresh Apple Cake
5188,4,Chocolate Mayonaise Cake
7713,7,Fresh Pear Cake
516,170,Baked Green Beans
9907,73,Broccoli Curry Salad
1712,75,Broccoli Salad with Pineapple
1180,211,Chinese Noodle Casserole
7981,118,Sweet and Sour Meatballs
4440,98,Cleo's Clam Chowder
179,6,Fresh Apple Cake
6512,161,Maryland Fried Chicken
2958,81,Five Cup Salad
3696,56,Creamy Apple Pie
3390,1,Banana Cake
5174,42,Lemon Squares
3197,122,Cheesy Fish Fillets with Spinach
5399,85,Horseradish Dressing
2503,196,Apple Dessert for a Crowd
7408,192,Three Cheese Spinach
2114,218,Pasta Primavera
1109,11,Lemon Poppy Cake
5672,146,Albert's Chicken
443,40,Honey Graham Crackers
1189,20,Pumpkin Swirl Cheesecake
8658,69,Walnut Pie
3073,164,"Sandra's ""Tree Trimmer"" Chicken"
1895,209,Chili Cheese Puff
7845,83,Green Bean Salad
7892,142,Pineapple Spareribs
9519,143,Pork Fu Man Chow
8528,90,Spinach Salad
9414,182,Orange Sweet Potatoes
8763,117,Baby Back Ribs
7283,192,Three Cheese Spinach
1928,106,Chicken With Pineapple
9792,114,Scallops
5899,166,Saute'd Chicken Livers
4700,137,Beef Stroganoff
8290,171,Baked Zucchini with Mushrooms
7294,101,Hungry Bear Vegetable Soup
8857,155,Chicken with Artichoke
3005,78,Cranberry Mold
297,107,Chinese Beef
7129,47,Pineapple Graham Bars
8816,14,Oatmeal Cake
7241,158,In a Hurry Chicken Curry
4668,129,Sitr-Fry Beef and Broccoli
6071,179,Green Beans Salerno
1919,136,Teriyaki Steak
9962,106,Chicken With Pineapple
173,133,Veal Scallopini
9202,38,Ginger Snap Bars
9459,220,Savory Chicken Casserole
3225,184,Saute Zucchini
3071,222,Spinach Fritatta
2131,211,Chinese Noodle Casserole
1007,219,Ranch-style Baked Beans
9882,8,Graham Cracker Cake
3935,16,Orange-Poppy Seed Pound Cake
9272,157,Creamy Chicken Broccoli with Rice
3504,16,Orange-Poppy Seed Pound Cake
4576,2,Blueberry Coffee Cake
2482,220,Savory Chicken Casserole
3855,222,Spinach Fritatta
6826,159,Jack Zucchini Chicken
4901,133,Veal Scallopini
9093,39, Ginger Snaps
4462,86,Lemon Cloud Salad
4163,218,Pasta Primavera
2363,94,Top Ramen Salad
7204,19,Potatoe Cake
1144,151,Chicken Cashew
5582,82,Garden Vegetable Pasta
7618,174,Company Cabbage
8574,7,Fresh Pear Cake
4624,223,Stuffed Green Peppers
1184,100,Elephant Stew
8440,187,Spinach Strudels
243,16,Orange-Poppy Seed Pound Cake
1870,226,Wild Mushroom and Spinach Lasanga
4897,63,Peach Almond Pie
9396,165,Saute'd Chicken Breats
3915,174,Company Cabbage
2016,86,Lemon Cloud Salad
5223,64,Peach Parfait Pie
8138,223,Stuffed Green Peppers
6941,97,Chicken Noodle Soup
8638,226,Wild Mushroom and Spinach Lasanga
3995,72,Blue Cheese Dressing
2176,120,Sole Thermidor
3594,14,Oatmeal Cake
6632,213,Deep Dish Pizza
9641,115,Cheese Fondue
3382,149,Catalina Chicken Stir Fry
8520,175,Crisp Potato Pancakes
263,122,Cheesy Fish Fillets with Spinach
1188,10,Hungry Bear Cheese Cake
1978,223,Stuffed Green Peppers
837,182,Orange Sweet Potatoes
711,88,Pea Salad
8081,189,Summer Squash
808,115,Cheese Fondue
569,14,Oatmeal Cake
6303,205,Broccoli and Rice Casserole
4249,78,Cranberry Mold
5832,86,Lemon Cloud Salad
7649,141,Egg Roll Wrappers
8098,10,Hungry Bear Cheese Cake
7706,34,Christmas Logs
3699,179,Green Beans Salerno
2643,113,Chinese Stir Fried Chicken with Peanuts
5317,200,Spanish Cream Pudding
5028,70,Walnut-Raisin pie
4091,85,Horseradish Dressing
4189,160,nan
7095,36,Crisp Oatmeal Fruit Strips
1142,127,Hot Crab Dip
7540,192,Three Cheese Spinach
4746,44,Oatmeal Cookies
9225,174,Company Cabbage
8703,24,Spicy Fruit and Nut Cake*
5821,221,Sour Cream Enchiladas
4687,178,Glazed Carrots
1984,209,Chili Cheese Puff
5649,57,Dutch Apple Pie
9840,105,Chicken and Shrimp Cantonese
4981,99,Creamy Zucchini Mushroom Soup
64,108,Chinese Broccoli
410,211,Chinese Noodle Casserole
9710,197,Chilled Prune Whip
3276,224,Tamale Pie
6786,186,Spinach Souffle
6063,46,Peanut Butter Cookies
2227,143,Pork Fu Man Chow
8857,88,Pea Salad
4361,216,Garden Quiche
1654,69,Walnut Pie
7959,71,Angel Hash
2725,153,Chicken Paprika
4167,173,Cheesy Spinach Bake
472,66,Peanut Butter Pie
2050,25,Strawberry Spice Loaf
982,87,Lima Bean Salad
6323,41,Jello Pastel Cookies
338,35,Christmas Snowballs
6829,98,Cleo's Clam Chowder
6001,104,Tortilla Soup
8436,22,Sherry Wine Cake
7174,58,Fresh Strawberry Pie
7173,26,Three Layer Chocolate Mayonnaise Cake
527,151,Chicken Cashew
7536,114,Scallops
4311,87,Lima Bean Salad
5965,23,Special Prune Cake*
4155,131,Sweet and Sour Pork
156,75,Broccoli Salad with Pineapple
491,212,Crazy Crust Pizza
7687,81,Five Cup Salad
6322,94,Top Ramen Salad
4276,124,Sauteed Scallops
3074,96,Broccoli Cheese Soup
2193,185,Spinach Pie
2799,167,Spicy Singapore Wings
6478,106,Chicken With Pineapple
4087,140,Egg Roll Filling
6663,168,Turkey Tenderloin Supreme
9640,66,Peanut Butter Pie
6310,90,Spinach Salad
8353,110,Chinese Fried Rice
4635,106,Chicken With Pineapple
8399,22,Sherry Wine Cake
7163,25,Strawberry Spice Loaf
3178,154,Chicken Schnitzel
1663,66,Peanut Butter Pie
831,155,Chicken with Artichoke
6745,117,Baby Back Ribs
5407,60,Lemon Luscious Pie
8262,190,Sweet and Sour Red Cabbage
3155,51,Soft Sugar Cookies
7944,168,Turkey Tenderloin Supreme
1435,200,Spanish Cream Pudding
4546,50,Snickerdoodles
6121,78,Cranberry Mold
1876,90,Spinach Salad
9983,226,Wild Mushroom and Spinach Lasanga
7494,105,Chicken and Shrimp Cantonese
8425,61,Lemon Meringue Pie
5175,174,Company Cabbage
608,99,Creamy Zucchini Mushroom Soup
9945,184,Saute Zucchini
8359,196,Apple Dessert for a Crowd
5514,95,Zucchini Apple Slaw
1016,153,Chicken Paprika
5182,105,Chicken and Shrimp Cantonese
6941,75,Broccoli Salad with Pineapple
4347,56,Creamy Apple Pie
955,61,Lemon Meringue Pie
3608,36,Crisp Oatmeal Fruit Strips
7261,104,Tortilla Soup
3825,98,Cleo's Clam Chowder
8598,93,Summer Fruit Salad
4663,74,Broccoli Salad
8152,156,Coq au Vin
5408,101,Hungry Bear Vegetable Soup
5663,179,Green Beans Salerno
7521,105,Chicken and Shrimp Cantonese
4402,200,Spanish Cream Pudding
5948,101,Hungry Bear Vegetable Soup
9459,13,My Best Gingerbread
8275,155,Chicken with Artichoke
6830,66,Peanut Butter Pie
47,176,Easy Oven Baked Potatoes
7306,224,Tamale Pie
7803,118,Sweet and Sour Meatballs
9959,163,Parsley and Parmasen Baked Chicken
2136,166,Saute'd Chicken Livers
6873,117,Baby Back Ribs
6864,46,Peanut Butter Cookies
1314,134,Savory Goulash
6426,191,The Spinach
9196,34,Christmas Logs
9600,214,Easy Pasta Bake
8614,38,Ginger Snap Bars
3805,102,Mexican Meatball Soup
6130,62,Old Fashioned Apple Pie
4498,7,Fresh Pear Cake
5215,142,Pineapple Spareribs
6007,12,Light Old Fashioned Fruit Cake
4293,146,Albert's Chicken
9202,35,Christmas Snowballs
4655,102,Mexican Meatball Soup
1219,31,Chocolate Crisp Bran Cookies
4188,152,Chicken Lo Mein
1549,118,Sweet and Sour Meatballs
423,84,Heavenly Cheese Salad
6630,36,Crisp Oatmeal Fruit Strips
9137,92,Spinach Salad with Alfalfa Sprouts
1589,30,Bourbon Balls
6365,114,Scallops
4961,144,Shrimp Pineapple Fried Rice
6148,4,Chocolate Mayonaise Cake
5572,217,Impossible Taco Pie
5403,184,Saute Zucchini
589,161,Maryland Fried Chicken
8919,179,Green Beans Salerno
3621,99,Creamy Zucchini Mushroom Soup
222,46,Peanut Butter Cookies
3938,210,Chili Chicken
4523,82,Garden Vegetable Pasta
627,14,Oatmeal Cake
6884,59,Lemon Cloud Pie
9902,211,Chinese Noodle Casserole
4959,34,Christmas Logs
1298,26,Three Layer Chocolate Mayonnaise Cake
4048,58,Fresh Strawberry Pie
8888,172,Bit O' Zucchini Bites
6949,8,Graham Cracker Cake
3368,58,Fresh Strawberry Pie
9366,113,Chinese Stir Fried Chicken with Peanuts
8135,158,In a Hurry Chicken Curry
2014,1,Banana Cake
4639,66,Peanut Butter Pie
6826,137,Beef Stroganoff
9054,140,Egg Roll Filling
5830,121,Bake Trout
1301,85,Horseradish Dressing
8737,135,Veal Parmigan
2514,108,Chinese Broccoli
1199,215,Fum Gum
1770,74,Broccoli Salad
8649,114,Scallops
4360,75,Broccoli Salad with Pineapple
9875,27,Two Layer Chocolate Mayonnaise Cake
709,79,Cucumbers in Sour Cream
7185,77,Coleslaw
6219,190,Sweet and Sour Red Cabbage
3671,213,Deep Dish Pizza
4769,150,Chicken Breasts Florentine
6008,78,Cranberry Mold
5700,6,Fresh Apple Cake
4940,188,Stuffed Zucchini
7965,167,Spicy Singapore Wings
5789,156,Coq au Vin
5634,39, Ginger Snaps
6177,116,Golden Nugget Beef
2555,176,Easy Oven Baked Potatoes
2126,162,Oven Fried Chicken
6936,129,Sitr-Fry Beef and Broccoli
2201,31,Chocolate Crisp Bran Cookies
7258,212,Crazy Crust Pizza
9699,183,Peas
8866,34,Christmas Logs
3735,148,Batter Fried Chicken
4262,217,Impossible Taco Pie
480,179,Green Beans Salerno
991,63,Peach Almond Pie
2553,197,Chilled Prune Whip
5503,125,"""Louies"" Linguini with Clam Sauce"
492,27,Two Layer Chocolate Mayonnaise Cake
1286,88,Pea Salad
9289,138,Hungry Bear Cheese Cake
4554,193,Tulelake Potato Casserole
9122,225,Tulelake Potato Casserole
724,179,Green Beans Salerno
3908,127,Hot Crab Dip
2562,51,Soft Sugar Cookies
27,30,Bourbon Balls
9148,218,Pasta Primavera
3784,95,Zucchini Apple Slaw
2096,75,Broccoli Salad with Pineapple
7214,216,Garden Quiche
3417,12,Light Old Fashioned Fruit Cake
5053,224,Tamale Pie
3857,37,Frosted Delights
5631,165,Saute'd Chicken Breats
2314,108,Chinese Broccoli
1504,125,"""Louies"" Linguini with Clam Sauce"
1595,73,Broccoli Curry Salad
6913,178,Glazed Carrots
4500,212,Crazy Crust Pizza
771,80,Five Bean Salad
2705,167,Spicy Singapore Wings
6276,227,Zucchini Casserole
6861,13,My Best Gingerbread
1186,209,Chili Cheese Puff
3529,121,Bake Trout
6093,208,Chicken Tamale Pie
2701,72,Blue Cheese Dressing
5249,55,Blackberry Nectarine Pie
625,14,Oatmeal Cake
2632,30,Bourbon Balls
3138,31,Chocolate Crisp Bran Cookies
2811,141,Egg Roll Wrappers
3971,77,Coleslaw
1863,83,Green Bean Salad
7659,41,Jello Pastel Cookies
8331,168,Turkey Tenderloin Supreme
9268,127,Hot Crab Dip
3523,39, Ginger Snaps
7841,163,Parsley and Parmasen Baked Chicken
8227,128,Shrimp Saute
777,65,Peanut Butter Ice Cream Pie
1468,150,Chicken Breasts Florentine
7732,147,Avocado Chicken Melt
7266,142,Pineapple Spareribs
4935,174,Company Cabbage
8017,63,Peach Almond Pie
3267,168,Turkey Tenderloin Supreme
1040,34,Christmas Logs
3695,206,Broccoli Cheese Pie
2633,155,Chicken with Artichoke
1760,28,Upside Down Cake
4623,118,Sweet and Sour Meatballs
1223,25,Strawberry Spice Loaf
6357,48,Prune Nut Bars
3754,74,Broccoli Salad
6073,225,Tulelake Potato Casserole
3757,78,Cranberry Mold
6169,102,Mexican Meatball Soup
8456,171,Baked Zucchini with Mushrooms
2549,41,Jello Pastel Cookies
2724,49,Pumpkin Oatmeal Cookies
4942,65,Peanut Butter Ice Cream Pie
7152,164,"Sandra's ""Tree Trimmer"" Chicken"
7722,206,Broccoli Cheese Pie
3261,205,Broccoli and Rice Casserole
3543,22,Sherry Wine Cake
5748,211,Chinese Noodle Casserole
92,162,Oven Fried Chicken
9622,210,Chili Chicken
9011,193,Tulelake Potato Casserole
2755,117,Baby Back Ribs
5744,178,Glazed Carrots
8072,124,Sauteed Scallops
6284,84,Heavenly Cheese Salad
6050,198,Fresh Peach Dessert
2451,88,Pea Salad
9707,72,Blue Cheese Dressing
2133,76,Carrot Carousel
7125,113,Chinese Stir Fried Chicken with Peanuts
9898,29,Blue Chip Cookies
617,54,Banana Cream Pie
7018,95,Zucchini Apple Slaw
2490,76,Carrot Carousel
1941,166,Saute'd Chicken Livers
7085,160,nan
3316,102,Mexican Meatball Soup
433,97,Chicken Noodle Soup
3317,88,Pea Salad
3381,189,Summer Squash
4786,25,Strawberry Spice Loaf
7022,72,Blue Cheese Dressing
7012,78,Cranberry Mold
154,197,Chilled Prune Whip
4381,210,Chili Chicken
6030,193,Tulelake Potato Casserole
7105,199,South Carolina Cobbler
1816,214,Easy Pasta Bake
8961,201,Artichoke-Mozzarella Casserole
529,84,Heavenly Cheese Salad
2628,50,Snickerdoodles
4656,109,Chinese Chicken Salad
9638,156,Coq au Vin
6734,176,Easy Oven Baked Potatoes
1764,51,Soft Sugar Cookies
729,194,Zucchini Patties
3044,16,Orange-Poppy Seed Pound Cake
8121,100,Elephant Stew
7663,28,Upside Down Cake
525,169,Asparagus Stir-Fried
2984,39, Ginger Snaps
1228,179,Green Beans Salerno
7340,129,Sitr-Fry Beef and Broccoli
2927,136,Teriyaki Steak
3328,158,In a Hurry Chicken Curry
1846,37,Frosted Delights
5217,161,Maryland Fried Chicken
884,133,Veal Scallopini
8909,88,Pea Salad
4551,68,Sour Cream Raisin Pie
4228,166,Saute'd Chicken Livers
2676,151,Chicken Cashew
1175,111,Chinese Pepper Steak
7063,107,Chinese Beef
5006,69,Walnut Pie
2969,38,Ginger Snap Bars
8104,83,Green Bean Salad
6880,39, Ginger Snaps
2770,2,Blueberry Coffee Cake
4672,10,Hungry Bear Cheese Cake
9286,206,Broccoli Cheese Pie
2732,5,Crazy Cake
8820,201,Artichoke-Mozzarella Casserole
8951,205,Broccoli and Rice Casserole
8282,210,Chili Chicken
4247,208,Chicken Tamale Pie
2058,173,Cheesy Spinach Bake
2160,187,Spinach Strudels
9483,41,Jello Pastel Cookies
3898,110,Chinese Fried Rice
4739,143,Pork Fu Man Chow
9260,180,Italian Zucchini
3209,80,Five Bean Salad
7509,93,Summer Fruit Salad
4597,3,Chocolate Cake
3110,204,Beef Spinach Quiche
8143,50,Snickerdoodles
19,129,Sitr-Fry Beef and Broccoli
6396,48,Prune Nut Bars
5933,216,Garden Quiche
319,99,Creamy Zucchini Mushroom Soup
4956,225,Tulelake Potato Casserole
5062,97,Chicken Noodle Soup
9811,15,Orange Angel Food Cake
5163,178,Glazed Carrots
7163,168,Turkey Tenderloin Supreme
333,6,Fresh Apple Cake
6610,198,Fresh Peach Dessert
9081,217,Impossible Taco Pie
5208,25,Strawberry Spice Loaf
6112,8,Graham Cracker Cake
8266,93,Summer Fruit Salad
9513,173,Cheesy Spinach Bake
2984,2,Blueberry Coffee Cake
8738,22,Sherry Wine Cake
4511,108,Chinese Broccoli
7610,4,Chocolate Mayonaise Cake
1413,228,Zucchini-Ham Cheese Pie
8918,1,Banana Cake
6506,91,Spinach Salad with Avocado
8684,191,The Spinach
3411,80,Five Bean Salad
4250,79,Cucumbers in Sour Cream
7018,154,Chicken Schnitzel
3946,157,Creamy Chicken Broccoli with Rice
6318,26,Three Layer Chocolate Mayonnaise Cake
6588,47,Pineapple Graham Bars
6185,179,Green Beans Salerno
3348,115,Cheese Fondue
7144,218,Pasta Primavera
8300,56,Creamy Apple Pie
1568,196,Apple Dessert for a Crowd
4907,218,Pasta Primavera
6644,195,Apple Dumplings
2060,161,Maryland Fried Chicken
5357,44,Oatmeal Cookies
8313,98,Cleo's Clam Chowder
4293,66,Peanut Butter Pie
2527,135,Veal Parmigan
3760,208,Chicken Tamale Pie
2911,155,Chicken with Artichoke
9431,110,Chinese Fried Rice
4279,130,Barbecued Spareribs
5738,30,Bourbon Balls
1587,36,Crisp Oatmeal Fruit Strips
2862,226,Wild Mushroom and Spinach Lasanga
8617,76,Carrot Carousel
3553,218,Pasta Primavera
9993,2,Blueberry Coffee Cake
8372,137,Beef Stroganoff
758,101,Hungry Bear Vegetable Soup
9409,133,Veal Scallopini
7012,71,Angel Hash
4846,75,Broccoli Salad with Pineapple
8821,137,Beef Stroganoff
8781,151,Chicken Cashew
4850,52,Thumbprint Cookies
2443,79,Cucumbers in Sour Cream
3027,119,Saucy Shrimp Over Chinese Noodle Cakes
5264,143,Pork Fu Man Chow
823,19,Potatoe Cake
7909,58,Fresh Strawberry Pie
2726,45,Oatmeal Fudge Bars*
3356,131,Sweet and Sour Pork
4309,204,Beef Spinach Quiche
2236,2,Blueberry Coffee Cake
8429,208,Chicken Tamale Pie
8250,35,Christmas Snowballs
349,88,Pea Salad
7540,110,Chinese Fried Rice
2993,165,Saute'd Chicken Breats
8822,146,Albert's Chicken
7575,179,Green Beans Salerno
2320,146,Albert's Chicken
9395,21,Refrigerator Cheesecake
8724,90,Spinach Salad
6028,68,Sour Cream Raisin Pie
4260,110,Chinese Fried Rice
2626,158,In a Hurry Chicken Curry
3304,153,Chicken Paprika
5662,47,Pineapple Graham Bars
6379,96,Broccoli Cheese Soup
3161,83,Green Bean Salad
8745,73,Broccoli Curry Salad
6181,122,Cheesy Fish Fillets with Spinach
7539,96,Broccoli Cheese Soup
3875,80,Five Bean Salad
4437,155,Chicken with Artichoke
5399,41,Jello Pastel Cookies
377,30,Bourbon Balls
9995,193,Tulelake Potato Casserole
3891,195,Apple Dumplings
2258,216,Garden Quiche
6654,88,Pea Salad
7876,69,Walnut Pie
4751,173,Cheesy Spinach Bake
9431,55,Blackberry Nectarine Pie
7992,50,Snickerdoodles
2966,163,Parsley and Parmasen Baked Chicken
7302,155,Chicken with Artichoke
7396,59,Lemon Cloud Pie
1436,19,Potatoe Cake
4794,227,Zucchini Casserole
4327,132,Beef Scallops with Fresh Tomato Sauce
8779,57,Dutch Apple Pie
5142,185,Spinach Pie
460,96,Broccoli Cheese Soup
2744,33,Chocolate Trio Squares*
1683,226,Wild Mushroom and Spinach Lasanga
5150,224,Tamale Pie
9455,167,Spicy Singapore Wings
5894,138,Hungry Bear Cheese Cake
2550,178,Glazed Carrots
6134,82,Garden Vegetable Pasta
7625,2,Blueberry Coffee Cake
6941,206,Broccoli Cheese Pie
3666,54,Banana Cream Pie
1109,55,Blackberry Nectarine Pie
4287,145,Sweet and Sour Pork
5018,33,Chocolate Trio Squares*
